"TIME","SEX","AGE","GEO","UNIT","ICD10","Value","Flag and Footnotes"
"2019","Total","65 years or over","Poland","Rate","Dementia","6.35","p"
"2019","Total","65 years or over","Portugal","Rate","Dementia","235.7","p"
"2019","Total","65 years or over","Romania","Rate","Dementia","0.15","p"
"2019","Total","65 years or over","Slovenia","Rate","Dementia","1.49","p"
"2019","Total","65 years or over","Slovakia","Rate","Dementia","81.02","p"
"2019","Total","65 years or over","Finland","Rate","Dementia","191.31","p"
"2019","Total","65 years or over","Sweden","Rate","Dementia","295.74","p"
"2019","Total","65 years or over","Iceland","Rate","Dementia","187.45","p"
"2019","Total","65 years or over","Liechtenstein","Rate","Dementia","14.24","p"
"2019","Total","65 years or over","Norway","Rate","Dementia","318.35","p"
"2019","Total","65 years or over","Switzerland","Rate","Dementia","299.18","p"
"2019","Total","65 years or over","United Kingdom","Rate","Dementia",":",""
"2019","Total","65 years or over","Serbia","Rate","Dementia","66.85","p"
"2019","Total","65 years or over","Turkey","Rate","Dementia","1.53","dp"
"2019","Males","Total","European Union - 28 countries (2013-2020)","Rate","Dementia",":",""
"2019","Males","Total","Belgium","Rate","Dementia","38.14","p"
"2019","Males","Total","Bulgaria","Rate","Dementia","0.35","p"
"2019","Males","Total","Czechia","Rate","Dementia","19.53","p"
"2019","Males","Total","Denmark","Rate","Dementia","55.26","p"
"2019","Males","Total","Germany (until 1990 former territory of the FRG)","Rate","Dementia","49.25","p"
"2019","Males","Total","Estonia","Rate","Dementia","8.14","p"
"2019","Males","Total","Ireland","Rate","Dementia","55","p"
"2019","Males","Total","Greece","Rate","Dementia","10.47","p"
"2019","Males","Total","Spain","Rate","Dementia","37.67","p"
"2019","Males","Total","France","Rate","Dementia",":",""
"2019","Males","Total","Croatia","Rate","Dementia","14.58","p"
"2019","Males","Total","Italy","Rate","Dementia","27.03","p"
"2019","Males","Total","Cyprus","Rate","Dementia","30.74","p"
"2019","Males","Total","Latvia","Rate","Dementia","24.75","p"
"2019","Males","Total","Lithuania","Rate","Dementia","8.68","p"
"2019","Males","Total","Luxembourg","Rate","Dementia","40.98","p"
"2019","Males","Total","Hungary","Rate","Dementia","42.23","p"
"2019","Males","Total","Malta","Rate","Dementia","52.01","p"
"2019","Males","Total","Netherlands","Rate","Dementia","73.25","p"
"2019","Males","Total","Austria","Rate","Dementia","27.45","p"
"2019","Males","Total","Poland","Rate","Dementia","1.17","p"
"2019","Males","Total","Portugal","Rate","Dementia","47.31","p"
"2019","Males","Total","Romania","Rate","Dementia","0","p"
"2019","Males","Total","Slovenia","Rate","Dementia","0.11","p"
"2019","Males","Total","Slovakia","Rate","Dementia","15.52","p"
"2019","Males","Total","Finland","Rate","Dementia","41.54","p"
"2019","Males","Total","Sweden","Rate","Dementia","53.44","p"
"2019","Males","Total","Iceland","Rate","Dementia","38.07","p"
"2019","Males","Total","Liechtenstein","Rate","Dementia","0","p"
"2019","Males","Total","Norway","Rate","Dementia","54.37","p"
"2019","Males","Total","Switzerland","Rate","Dementia","52.26","p"
"2019","Males","Total","United Kingdom","Rate","Dementia",":",""
"2019","Males","Total","Serbia","Rate","Dementia","10.59","p"
"2019","Males","Total","Turkey","Rate","Dementia","0.31","dp"
"2019","Males","Less than 65 years","European Union - 28 countries (2013-2020)","Rate","Dementia",":",""
"2019","Males","Less than 65 years","Belgium","Rate","Dementia","0.38","p"
"2019","Males","Less than 65 years","Bulgaria","Rate","Dementia","0.04","p"
"2019","Males","Less than 65 years","Czechia","Rate","Dementia","0.33","p"
"2019","Males","Less than 65 years","Denmark","Rate","Dementia","0.65","p"
"2019","Males","Less than 65 years","Germany (until 1990 former territory of the FRG)","Rate","Dementia","0.26","p"
"2019","Males","Less than 65 years","Estonia","Rate","Dementia","0.39","p"
"2019","Males","Less than 65 years","Ireland","Rate","Dementia","0.29","p"
"2019","Males","Less than 65 years","Greece","Rate","Dementia","0.3","p"
"2019","Males","Less than 65 years","Spain","Rate","Dementia","0.31","p"
"2019","Males","Less than 65 years","France","Rate","Dementia",":",""
"2019","Males","Less than 65 years","Croatia","Rate","Dementia","0.05","p"
"2019","Males","Less than 65 years","Italy","Rate","Dementia","0.27","p"
"2019","Males","Less than 65 years","Cyprus","Rate","Dementia","0","p"
"2019","Males","Less than 65 years","Latvia","Rate","Dementia","1.16","p"
"2019","Males","Less than 65 years","Lithuania","Rate","Dementia","0.44","p"
"2019","Males","Less than 65 years","Luxembourg","Rate","Dementia","0","p"
"2019","Males","Less than 65 years","Hungary","Rate","Dementia","1.12","p"
"2019","Males","Less than 65 years","Malta","Rate","Dementia","0.48","p"
"2019","Males","Less than 65 years","Netherlands","Rate","Dementia","0.3","p"
"2019","Males","Less than 65 years","Austria","Rate","Dementia","0.16","p"
"2019","Males","Less than 65 years","Poland","Rate","Dementia","0.04","p"
"2019","Males","Less than 65 years","Portugal","Rate","Dementia","0.4","p"
"2019","Males","Less than 65 years","Romania","Rate","Dementia","0","p"
"2019","Males","Less than 65 years","Slovenia","Rate","Dementia","0","p"
"2019","Males","Less than 65 years","Slovakia","Rate","Dementia","0.17","p"
"2019","Males","Less than 65 years","Finland","Rate","Dementia","0.21","p"
"2019","Males","Less than 65 years","Sweden","Rate","Dementia","0.29","p"
"2019","Males","Less than 65 years","Iceland","Rate","Dementia","0.74","p"
"2019","Males","Less than 65 years","Liechtenstein","Rate","Dementia","0","p"
"2019","Males","Less than 65 years","Norway","Rate","Dementia","0.19","p"
"2019","Males","Less than 65 years","Switzerland","Rate","Dementia","0.14","p"
"2019","Males","Less than 65 years","United Kingdom","Rate","Dementia",":",""
"2019","Males","Less than 65 years","Serbia","Rate","Dementia","0.19","p"
"2019","Males","Less than 65 years","Turkey","Rate","Dementia","0.01","p"
"2019","Males","65 years or over","European Union - 28 countries (2013-2020)","Rate","Dementia",":",""
"2019","Males","65 years or over","Belgium","Rate","Dementia","194.01","p"
"2019","Males","65 years or over","Bulgaria","Rate","Dementia","1.63","p"
"2019","Males","65 years or over","Czechia","Rate","Dementia","98.76","p"
"2019","Males","65 years or over","Denmark","Rate","Dementia","280.71","p"
"2019","Males","65 years or over","Germany (until 1990 former territory of the FRG)","Rate","Dementia","251.48","p"
"2019","Males","65 years or over","Estonia","Rate","Dementia","40.15","p"
"2019","Males","65 years or over","Ireland","Rate","Dementia","280.81","p"
"2019","Males","65 years or over","Greece","Rate","Dementia","52.46","p"
"2019","Males","65 years or over","Spain","Rate","Dementia","191.88","p"
"2019","Males","65 years or over","France","Rate","Dementia",":",""
"2019","Males","65 years or over","Croatia","Rate","Dementia","74.53","p"
"2019","Males","65 years or over","Italy","Rate","Dementia","137.51","p"
"2019","Males","65 years or over","Cyprus","Rate","Dementia","157.66","p"
"2019","Males","65 years or over","Latvia","Rate","Dementia","122.13","p"
"2019","Males","65 years or over","Lithuania","Rate","Dementia","42.67","p"
"2019","Males","65 years or over","Luxembourg","Rate","Dementia","210.13","p"
"2019","Males","65 years or over","Hungary","Rate","Dementia","211.93","p"
"2019","Males","65 years or over","Malta","Rate","Dementia","264.73","p"
"2019","Males","65 years or over","Netherlands","Rate","Dementia","374.44","p"
"2019","Males","65 years or over","Austria","Rate","Dementia","140.11","p"
"2019","Males","65 years or over","Poland","Rate","Dementia","5.83","p"
"2019","Males","65 years or over","Portugal","Rate","Dementia","240.96","p"
"2019","Males","65 years or over","Romania","Rate","Dementia","0","p"
"2019","Males","65 years or over","Slovenia","Rate","Dementia","0.57","p"
"2019","Males","65 years or over","Slovakia","Rate","Dementia","78.88","p"
"2019","Males","65 years or over","Finland","Rate","Dementia","212.15","p"
"2019","Males","65 years or over","Sweden","Rate","Dementia","272.87","p"
"2019","Males","65 years or over","Iceland","Rate","Dementia","192.22","p"
"2019","Males","65 years or over","Liechtenstein","Rate","Dementia","0","p"
"2019","Males","65 years or over","Norway","Rate","Dementia","278","p"
"2019","Males","65 years or over","Switzerland","Rate","Dementia","267.4","p"
"2019","Males","65 years or over","United Kingdom","Rate","Dementia",":",""
"2019","Males","65 years or over","Serbia","Rate","Dementia","53.52","p"
"2019","Males","65 years or over","Turkey","Rate","Dementia","1.57","dp"
"2019","Females","Total","European Union - 28 countries (2013-2020)","Rate","Dementia",":",""
"2019","Females","Total","Belgium","Rate","Dementia","41.5","p"
"2019","Females","Total","Bulgaria","Rate","Dementia","0.51","p"
"2019","Females","Total","Czechia","Rate","Dementia","18.49","p"
"2019","Females","Total","Denmark","Rate","Dementia","59.57","p"
"2019","Females","Total","Germany (until 1990 former territory of the FRG)","Rate","Dementia","54","p"
"2019","Females","Total","Estonia","Rate","Dementia","8.49","p"
"2019","Females","Total","Ireland","Rate","Dementia","60.38","p"
"2019","Females","Total","Greece","Rate","Dementia","15.99","p"
"2019","Females","Total","Spain","Rate","Dementia","39.06","p"
"2019","Females","Total","France","Rate","Dementia",":",""
"2019","Females","Total","Croatia","Rate","Dementia","18.42","p"
"2019","Females","Total","Italy","Rate","Dementia","29.87","p"
"2019","Females","Total","Cyprus","Rate","Dementia","51.88","p"
"2019","Females","Total","Latvia","Rate","Dementia","23.38","p"
"2019","Females","Total","Lithuania","Rate","Dementia","9.11","p"
"2019","Females","Total","Luxembourg","Rate","Dementia","50.33","p"
"2019","Females","Total","Hungary","Rate","Dementia","45.86","p"
"2019","Females","Total","Malta","Rate","Dementia","62.35","p"
"2019","Females","Total","Netherlands","Rate","Dementia","78.81","p"
"2019","Females","Total","Austria","Rate","Dementia","30.47","p"
"2019","Females","Total","Poland","Rate","Dementia","1.29","p"
"2019","Females","Total","Portugal","Rate","Dementia","45.33","p"
"2019","Females","Total","Romania","Rate","Dementia","0.04","p"
"2019","Females","Total","Slovenia","Rate","Dementia","0.36","p"
"2019","Females","Total","Slovakia","Rate","Dementia","15.76","p"
"2019","Females","Total","Finland","Rate","Dementia","34.58","p"
"2019","Females","Total","Sweden","Rate","Dementia","59.69","p"
"2019","Females","Total","Iceland","Rate","Dementia","34.61","p"
"2019","Females","Total","Liechtenstein","Rate","Dementia","5.16","p"
"2019","Females","Total","Norway","Rate","Dementia","65.45","p"
"2019","Females","Total","Switzerland","Rate","Dementia","61.03","p"
"2019","Females","Total","United Kingdom","Rate","Dementia",":",""
"2019","Females","Total","Serbia","Rate","Dementia","14.75","p"
"2019","Females","Total","Turkey","Rate","Dementia","0.3","dp"
"2019","Females","Less than 65 years","European Union - 28 countries (2013-2020)","Rate","Dementia",":",""
"2019","Females","Less than 65 years","Belgium","Rate","Dementia","0.41","p"
"2019","Females","Less than 65 years","Bulgaria","Rate","Dementia","0","p"
"2019","Females","Less than 65 years","Czechia","Rate","Dementia","0.13","p"
"2019","Females","Less than 65 years","Denmark","Rate","Dementia","0.34","p"
"2019","Females","Less than 65 years","Germany (until 1990 former territory of the FRG)","Rate","Dementia","0.27","p"
"2019","Females","Less than 65 years","Estonia","Rate","Dementia","0","p"
"2019","Females","Less than 65 years","Ireland","Rate","Dementia","0.28","p"
"2019","Females","Less than 65 years","Greece","Rate","Dementia","0.21","p"
"2019","Females","Less than 65 years","Spain","Rate","Dementia","0.15","p"
"2019","Females","Less than 65 years","France","Rate","Dementia",":",""
"2019","Females","Less than 65 years","Croatia","Rate","Dementia","0","p"
"2019","Females","Less than 65 years","Italy","Rate","Dementia","0.15","p"
"2019","Females","Less than 65 years","Cyprus","Rate","Dementia","0","p"
"2019","Females","Less than 65 years","Latvia","Rate","Dementia","0.68","p"
"2019","Females","Less than 65 years","Lithuania","Rate","Dementia","0.07","p"
"2019","Females","Less than 65 years","Luxembourg","Rate","Dementia","0","p"
"2019","Females","Less than 65 years","Hungary","Rate","Dementia","0.44","p"
"2019","Females","Less than 65 years","Malta","Rate","Dementia","0","p"
"2019","Females","Less than 65 years","Netherlands","Rate","Dementia","0.38","p"
"2019","Females","Less than 65 years","Austria","Rate","Dementia","0.05","p"
"2019","Females","Less than 65 years","Poland","Rate","Dementia","0.03","p"
"2019","Females","Less than 65 years","Portugal","Rate","Dementia","0.31","p"
"2019","Females","Less than 65 years","Romania","Rate","Dementia","0","p"
"2019","Females","Less than 65 years","Slovenia","Rate","Dementia","0","p"
"2019","Females","Less than 65 years","Slovakia","Rate","Dementia","0.08","p"
"2019","Females","Less than 65 years","Finland","Rate","Dementia","0.08","p"
"2019","Females","Less than 65 years","Sweden","Rate","Dementia","0.29","p"
"2019","Females","Less than 65 years","Iceland","Rate","Dementia","0","p"
"2019","Females","Less than 65 years","Liechtenstein","Rate","Dementia","0","p"
"2019","Females","Less than 65 years","Norway","Rate","Dementia","0.2","p"
"2019","Females","Less than 65 years","Switzerland","Rate","Dementia","0.14","p"
"2019","Females","Less than 65 years","United Kingdom","Rate","Dementia",":",""
"2019","Females","Less than 65 years","Serbia","Rate","Dementia","0.18","p"
"2019","Females","Less than 65 years","Turkey","Rate","Dementia","0.02","p"
"2019","Females","65 years or over","European Union - 28 countries (2013-2020)","Rate","Dementia",":",""
"2019","Females","65 years or over","Belgium","Rate","Dementia","211.13","p"
"2019","Females","65 years or over","Bulgaria","Rate","Dementia","2.63","p"
"2019","Females","65 years or over","Czechia","Rate","Dementia","94.29","p"
"2019","Females","65 years or over","Denmark","Rate","Dementia","304.06","p"
"2019","Females","65 years or over","Germany (until 1990 former territory of the FRG)","Rate","Dementia","275.81","p"
"2019","Females","65 years or over","Estonia","Rate","Dementia","43.55","p"
"2019","Females","65 years or over","Ireland","Rate","Dementia","308.49","p"
"2019","Females","65 years or over","Greece","Rate","Dementia","81.13","p"
"2019","Females","65 years or over","Spain","Rate","Dementia","199.66","p"
"2019","Females","65 years or over","France","Rate","Dementia",":",""
"2019","Females","65 years or over","Croatia","Rate","Dementia","94.45","p"
"2019","Females","65 years or over","Italy","Rate","Dementia","152.58","p"
"2019","Females","65 years or over","Cyprus","Rate","Dementia","266.06","p"
"2019","Females","65 years or over","Latvia","Rate","Dementia","117.11","p"
"2019","Females","65 years or over","Lithuania","Rate","Dementia","46.44","p"
"2019","Females","65 years or over","Luxembourg","Rate","Dementia","258.1","p"
"2019","Females","65 years or over","Hungary","Rate","Dementia","233.37","p"
